grade,sub_grade,purpose,addr_state,home_ownership,total_exposure,loan_count,default_count,avg_int_rate
C,C3,vacation,NM,MORTGAGE,10000.0,2,0,13.655000000000001
C,C3,vacation,NV,MORTGAGE,70500.0,6,1,14.323333333333332
C,C3,vacation,NV,OWN,8400.0,1,0,14.08
C,C3,vacation,NV,RENT,21050.0,5,1,13.462
C,C3,vacation,NY,MORTGAGE,68100.0,10,5,13.868
C,C3,vacation,NY,OWN,33950.0,7,4,14.257142857142856
C,C3,vacation,NY,RENT,242300.0,38,6,13.790263157894739
C,C3,vacation,OH,MORTGAGE,106200.0,6,1,13.806666666666667
C,C3,vacation,OH,OWN,40600.0,5,2,13.746
C,C3,vacation,OH,RENT,20900.0,7,1,13.709999999999999
C,C3,vacation,OK,MORTGAGE,54400.0,6,1,13.891666666666666
C,C3,vacation,OK,OWN,17775.0,2,0,13.5
C,C3,vacation,OK,RENT,9850.0,1,1,14.64
C,C3,vacation,OR,MORTGAGE,20500.0,3,0,13.58
C,C3,vacation,OR,RENT,12000.0,3,1,13.49
C,C3,vacation,PA,MORTGAGE,12200.0,3,0,13.69
C,C3,vacation,PA,OWN,16000.0,2,1,13.5
C,C3,vacation,PA,RENT,37800.0,8,3,13.516250000000001
C,C3,vacation,SC,MORTGAGE,8000.0,3,0,14.403333333333334
C,C3,vacation,SC,OWN,2000.0,1,0,13.33
C,C3,vacation,SC,RENT,3500.0,1,0,13.33
C,C3,vacation,SD,MORTGAGE,2400.0,1,0,13.99
C,C3,vacation,TN,MORTGAGE,7500.0,2,0,13.705
C,C3,vacation,TN,RENT,12000.0,2,2,13.66
C,C3,vacation,TX,MORTGAGE,130050.0,24,2,13.7275
C,C3,vacation,TX,OWN,36200.0,8,3,13.642499999999998
C,C3,vacation,TX,RENT,105425.0,21,4,13.78142857142857
C,C3,vacation,UT,MORTGAGE,4000.0,1,0,13.18
C,C3,vacation,UT,RENT,4000.0,1,0,13.98
C,C3,vacation,VA,MORTGAGE,55475.0,10,1,14.353
C,C3,vacation,VA,OWN,5000.0,1,0,13.99
C,C3,vacation,VA,RENT,17200.0,3,1,13.773333333333333
C,C3,vacation,VT,MORTGAGE,4000.0,1,0,13.33
C,C3,vacation,VT,RENT,1000.0,1,0,13.33
C,C3,vacation,WA,MORTGAGE,19000.0,3,0,13.366666666666667
C,C3,vacation,WA,OWN,15125.0,2,0,14.469999999999999
C,C3,vacation,WA,RENT,31850.0,8,1,14.1725
C,C3,vacation,WI,MORTGAGE,24100.0,5,2,14.318000000000001
C,C3,vacation,WI,OWN,4800.0,1,0,14.08
C,C3,vacation,WI,RENT,12000.0,3,0,13.766666666666667
C,C3,vacation,WV,RENT,3000.0,1,0,13.48
C,C3,wedding,AK,RENT,7700.0,1,0,13.98
C,C3,wedding,AL,RENT,12000.0,1,0,15.8
C,C3,wedding,AZ,MORTGAGE,32000.0,2,0,13.73
C,C3,wedding,AZ,RENT,6000.0,1,0,15.8
C,C3,wedding,CA,MORTGAGE,5000.0,1,0,15.22
C,C3,wedding,CA,RENT,153125.0,11,1,14.967272727272729
C,C3,wedding,CO,MORTGAGE,5000.0,1,0,13.33
C,C3,wedding,CO,RENT,23000.0,2,0,14.645
C,C3,wedding,CT,RENT,11750.0,1,0,15.31
C,C3,wedding,FL,MORTGAGE,14000.0,2,1,13.71
C,C3,wedding,FL,RENT,26875.0,4,1,14.5625
C,C3,wedding,GA,RENT,18000.0,1,0,15.8
C,C3,wedding,IL,MORTGAGE,29750.0,3,0,14.450000000000001
C,C3,wedding,IL,RENT,39900.0,4,0,15.39
C,C3,wedding,IN,OWN,10625.0,1,0,15.22
C,C3,wedding,IN,RENT,3825.0,1,0,15.8
C,C3,wedding,KS,MORTGAGE,15000.0,1,0,13.43
C,C3,wedding,KY,RENT,5000.0,1,0,13.98
C,C3,wedding,MA,OWN,20000.0,1,0,14.65
C,C3,wedding,MA,RENT,20000.0,1,0,13.48
C,C3,wedding,MD,OWN,9600.0,1,0,13.43
C,C3,wedding,MD,RENT,18000.0,2,0,14.32
C,C3,wedding,MI,MORTGAGE,25000.0,1,0,15.31
C,C3,wedding,MI,RENT,14800.0,2,0,14.615
C,C3,wedding,MN,RENT,11600.0,2,1,14.645
C,C3,wedding,MO,RENT,8000.0,1,0,15.8
C,C3,wedding,NC,MORTGAGE,6000.0,1,0,15.22
C,C3,wedding,NC,RENT,25000.0,1,0,13.43
C,C3,wedding,NJ,MORTGAGE,43200.0,2,1,14.395
C,C3,wedding,NJ,RENT,19375.0,2,0,15.265
C,C3,wedding,NM,MORTGAGE,6000.0,1,0,15.8
C,C3,wedding,NV,MORTGAGE,6000.0,1,0,13.99
C,C3,wedding,NY,MORTGAGE,15000.0,1,0,15.8
C,C3,wedding,NY,OWN,12000.0,1,0,15.31
C,C3,wedding,NY,RENT,81100.0,6,1,13.945
C,C3,wedding,OH,MORTGAGE,12000.0,2,0,14.895
C,C3,wedding,OR,RENT,3000.0,1,0,15.22
C,C3,wedding,PA,MORTGAGE,22000.0,3,0,14.283333333333333
C,C3,wedding,PA,RENT,14000.0,1,0,13.43
C,C3,wedding,TX,MORTGAGE,41925.0,5,0,15.126000000000001
C,C3,wedding,TX,RENT,14000.0,1,0,15.22
C,C3,wedding,VA,MORTGAGE,23000.0,2,0,14.39
C,C3,wedding,VA,RENT,29000.0,2,0,14.64
C,C3,wedding,WA,MORTGAGE,19200.0,2,0,15.22
C,C3,wedding,WA,OWN,22000.0,1,0,14.82
C,C3,wedding,WI,RENT,20000.0,1,0,15.8
C,C3,wedding,WV,MORTGAGE,3600.0,1,0,13.66
C,C4,car,AL,MORTGAGE,33525.0,5,1,15.038
C,C4,car,AL,RENT,19125.0,3,1,13.883333333333333
C,C4,car,AR,MORTGAGE,4675.0,2,1,13.735
C,C4,car,AR,RENT,3000.0,1,0,14.99
C,C4,car,AZ,MORTGAGE,124900.0,8,2,14.8475
C,C4,car,AZ,OWN,37650.0,5,0,14.838
C,C4,car,AZ,RENT,97250.0,9,0,14.556666666666665
C,C4,car,CA,MORTGAGE,244200.0,21,4,14.887142857142857
C,C4,car,CA,OWN,101850.0,6,2,14.725
C,C4,car,CA,RENT,644975.0,64,18,14.728281250000004
C,C4,car,CO,MORTGAGE,57175.0,6,0,14.868333333333332
C,C4,car,CO,RENT,34800.0,6,1,14.745
C,C4,car,CT,MORTGAGE,24000.0,3,1,14.93
C,C4,car,CT,OWN,12000.0,1,1,13.99
C,C4,car,CT,RENT,54075.0,7,0,14.86857142857143
C,C4,car,DC,RENT,15375.0,2,1,15.170000000000002
C,C4,car,DE,MORTGAGE,6400.0,1,0,14.49
C,C4,car,DE,RENT,11275.0,2,0,14.74
C,C4,car,FL,MORTGAGE,289325.0,21,2,14.58904761904762
C,C4,car,FL,OWN,110200.0,8,2,14.745000000000001
C,C4,car,FL,RENT,229250.0,26,7,14.723076923076926
C,C4,car,GA,MORTGAGE,124375.0,11,2,14.852727272727272
C,C4,car,GA,OWN,10000.0,1,0,13.99
C,C4,car,GA,RENT,104000.0,9,2,14.601111111111111
C,C4,car,HI,MORTGAGE,17800.0,2,0,14.24
C,C4,car,HI,RENT,25000.0,2,1,14.74
C,C4,car,IL,MORTGAGE,156275.0,15,3,14.67
C,C4,car,IL,OWN,15000.0,1,1,14.46
C,C4,car,IL,RENT,116325.0,15,4,14.65
C,C4,car,IN,MORTGAGE,58900.0,8,1,14.535000000000002
C,C4,car,IN,OWN,34825.0,4,0,14.755
C,C4,car,KS,MORTGAGE,14500.0,2,0,14.98
C,C4,car,KS,OWN,13100.0,2,1,15.02
C,C4,car,KY,MORTGAGE,88550.0,8,1,15.150000000000002
C,C4,car,KY,OWN,13600.0,2,0,14.49
C,C4,car,LA,MORTGAGE,27000.0,3,1,14.5
C,C4,car,LA,OWN,25000.0,2,0,15.18
C,C4,car,MA,MORTGAGE,23000.0,2,0,15.05
C,C4,car,MA,RENT,46150.0,5,1,14.632
C,C4,car,MD,MORTGAGE,91525.0,7,1,14.65857142857143
C,C4,car,MD,RENT,38725.0,8,0,14.559999999999999
C,C4,car,ME,MORTGAGE,12000.0,1,0,15.05
C,C4,car,MI,MORTGAGE,31700.0,5,1,14.862
C,C4,car,MI,OWN,33300.0,4,1,14.335
C,C4,car,MI,RENT,63000.0,9,3,14.621111111111112
C,C4,car,MN,MORTGAGE,59600.0,5,0,14.496
C,C4,car,MN,OWN,8000.0,1,1,14.46
C,C4,car,MN,RENT,49250.0,7,2,13.268571428571429
C,C4,car,MO,MORTGAGE,32100.0,5,0,14.496
C,C4,car,MO,OWN,3900.0,1,0,13.8
C,C4,car,MO,RENT,22000.0,2,0,15.05
C,C4,car,MS,OWN,22900.0,2,0,15.02
C,C4,car,MS,RENT,6000.0,1,1,13.67
C,C4,car,MT,MORTGAGE,1800.0,1,0,14.49
C,C4,car,MT,RENT,4000.0,1,0,13.99
C,C4,car,NC,MORTGAGE,95225.0,10,2,14.547
C,C4,car,NC,OWN,2000.0,1,0,15.31
C,C4,car,NC,RENT,69700.0,10,2,15.049000000000001
C,C4,car,ND,OWN,2000.0,1,0,15.05
C,C4,car,NH,MORTGAGE,6000.0,1,0,13.99
C,C4,car,NH,OWN,40500.0,2,0,14.52
C,C4,car,NJ,MORTGAGE,57100.0,5,3,14.163999999999998
C,C4,car,NJ,OWN,14275.0,2,0,14.065000000000001
C,C4,car,NJ,RENT,143000.0,18,3,15.25222222222222
C,C4,car,NM,MORTGAGE,28200.0,2,1,15.875
C,C4,car,NM,RENT,2500.0,1,0,14.46
C,C4,car,NV,MORTGAGE,55000.0,4,1,14.462499999999999
C,C4,car,NV,OWN,8000.0,1,1,14.99
C,C4,car,NV,RENT,29975.0,4,0,15.0
C,C4,car,NY,MORTGAGE,107200.0,10,3,15.012
C,C4,car,NY,OWN,35400.0,4,0,14.585
C,C4,car,NY,RENT,383550.0,37,14,14.564054054054054
C,C4,car,OH,MORTGAGE,33600.0,4,0,14.9725
C,C4,car,OH,OWN,37600.0,6,0,14.811666666666666
C,C4,car,OH,RENT,56450.0,5,1,14.943999999999999
C,C4,car,OK,MORTGAGE,12000.0,1,0,14.99
C,C4,car,OK,RENT,51350.0,3,1,15.933333333333332
C,C4,car,OR,MORTGAGE,24100.0,3,0,14.216666666666667
C,C4,car,OR,OWN,17450.0,1,1,16.2
C,C4,car,OR,RENT,19300.0,5,3,15.226000000000003
C,C4,car,PA,MORTGAGE,85350.0,15,4,14.452666666666666
C,C4,car,PA,OWN,57000.0,4,0,14.605
C,C4,car,PA,RENT,112000.0,12,4,14.515833333333333
C,C4,car,RI,RENT,11125.0,2,1,14.65
C,C4,car,SC,MORTGAGE,66000.0,5,0,14.454000000000002
C,C4,car,SC,OWN,17650.0,1,0,14.49
C,C4,car,SC,RENT,44000.0,3,3,14.853333333333333
C,C4,car,SD,MORTGAGE,10150.0,1,0,14.99
C,C4,car,SD,RENT,4100.0,1,0,13.99
C,C4,car,TN,MORTGAGE,40800.0,3,1,14.313333333333334
C,C4,car,TN,OWN,37400.0,4,0,14.232500000000002
C,C4,car,TN,RENT,12000.0,1,0,13.67
C,C4,car,TX,MORTGAGE,223175.0,18,3,14.707222222222223
C,C4,car,TX,OWN,86400.0,11,3,15.007272727272726
C,C4,car,TX,RENT,172100.0,20,6,14.603
C,C4,car,UT,MORTGAGE,12800.0,2,0,15.015
C,C4,car,UT,OWN,19225.0,2,1,15.14
C,C4,car,UT,RENT,13000.0,1,0,15.05
C,C4,car,VA,MORTGAGE,37850.0,8,1,14.6575
C,C4,car,VA,OWN,19075.0,2,2,14.225000000000001
C,C4,car,VA,RENT,77800.0,13,3,14.57
C,C4,car,VT,RENT,7100.0,1,0,14.49
C,C4,car,WA,MORTGAGE,39875.0,3,0,15.050000000000002
C,C4,car,WA,OWN,5000.0,1,0,16.29
C,C4,car,WA,RENT,55300.0,6,1,14.671666666666667
C,C4,car,WI,OWN,15400.0,2,0,14.885000000000002
C,C4,car,WI,RENT,63200.0,9,1,14.584444444444443
C,C4,car,WV,MORTGAGE,20000.0,1,0,16.2
C,C4,car,WV,OWN,6000.0,1,0,13.99
C,C4,car,WY,MORTGAGE,10450.0,1,0,15.31
C,C4,credit_card,AK,MORTGAGE,264875.0,13,2,14.953076923076923
C,C4,credit_card,AK,OWN,67975.0,3,1,14.803333333333335
C,C4,credit_card,AK,RENT,192425.0,15,6,14.491333333333333
C,C4,credit_card,AL,MORTGAGE,1762775.0,93,27,14.747849462365595
C,C4,credit_card,AL,OWN,421875.0,30,8,14.553999999999998
C,C4,credit_card,AL,RENT,316775.0,28,4,14.757142857142858
C,C4,credit_card,AR,MORTGAGE,1046850.0,64,20,14.784843750000004
C,C4,credit_card,AR,OTHER,9950.0,1,0,16.29
C,C4,credit_card,AR,OWN,246125.0,18,6,14.49888888888889
C,C4,credit_card,AR,RENT,299300.0,25,6,14.872
C,C4,credit_card,AZ,MORTGAGE,2265500.0,138,35,14.87224637681159
C,C4,credit_card,AZ,OWN,330800.0,27,9,14.603333333333332
C,C4,credit_card,AZ,RENT,1608300.0,117,32,14.579487179487181
C,C4,credit_card,CA,MORTGAGE,10133700.0,536,99,14.828955223880582
C,C4,credit_card,CA,OTHER,10000.0,1,1,16.29
C,C4,credit_card,CA,OWN,2143575.0,136,32,14.780882352941179
C,C4,credit_card,CA,RENT,16912750.0,1172,349,14.784957337883908
C,C4,credit_card,CO,MORTGAGE,2847250.0,146,29,14.915136986301373
C,C4,credit_card,CO,OWN,397250.0,27,8,14.781851851851853
C,C4,credit_card,CO,RENT,2036650.0,149,34,14.64409395973155
C,C4,credit_card,CT,MORTGAGE,1803325.0,99,23,14.70535353535354
C,C4,credit_card,CT,OWN,322300.0,19,5,14.743157894736843
C,C4,credit_card,CT,RENT,1156725.0,85,17,14.728823529411768
C,C4,credit_card,DC,MORTGAGE,160000.0,7,0,14.244285714285715
C,C4,credit_card,DC,OWN,58250.0,3,0,14.953333333333333
C,C4,credit_card,DC,RENT,527000.0,28,2,14.635
C,C4,credit_card,DE,MORTGAGE,345950.0,21,1,14.639047619047616
C,C4,credit_card,DE,OWN,116550.0,7,2,14.64
C,C4,credit_card,DE,RENT,254600.0,18,6,14.787777777777778
C,C4,credit_card,FL,MORTGAGE,7003075.0,417,100,14.762733812949639
C,C4,credit_card,FL,OWN,1820775.0,129,36,14.800155038759687
C,C4,credit_card,FL,RENT,5014400.0,402,138,14.653358208955217
C,C4,credit_card,GA,MORTGAGE,4443050.0,238,48,14.81189075630252
C,C4,credit_card,GA,OWN,815475.0,50,11,14.7398
C,C4,credit_card,GA,RENT,1597400.0,119,37,14.570420168067226
C,C4,credit_card,HI,MORTGAGE,268800.0,14,4,14.853571428571428
C,C4,credit_card,HI,OWN,30125.0,2,2,15.094999999999999
C,C4,credit_card,HI,RENT,531450.0,33,6,14.671818181818182
C,C4,credit_card,ID,MORTGAGE,104075.0,6,1,14.646666666666668
C,C4,credit_card,ID,OWN,9600.0,1,0,14.99
C,C4,credit_card,ID,RENT,38725.0,4,1,14.887500000000001
C,C4,credit_card,IL,MORTGAGE,5692350.0,301,61,14.779235880398675
C,C4,credit_card,IL,OWN,1120225.0,69,15,14.661594202898556
C,C4,credit_card,IL,RENT,2862925.0,213,57,14.859718309859156
C,C4,credit_card,IN,MORTGAGE,2922350.0,169,35,14.824437869822484
C,C4,credit_card,IN,OWN,444125.0,29,13,14.486896551724138
C,C4,credit_card,IN,RENT,862300.0,68,19,14.675441176470589
C,C4,credit_card,KS,MORTGAGE,1362825.0,77,23,14.882337662337664
C,C4,credit_card,KS,OWN,176950.0,13,4,14.539230769230771
C,C4,credit_card,KS,RENT,600475.0,50,14,14.649000000000001
C,C4,credit_card,KY,MORTGAGE,1528475.0,90,26,14.591666666666667
C,C4,credit_card,KY,OWN,306675.0,21,5,14.913809523809524
C,C4,credit_card,KY,RENT,420200.0,39,11,14.74794871794872
C,C4,credit_card,LA,MORTGAGE,1439700.0,76,22,14.70526315789474
C,C4,credit_card,LA,OWN,315300.0,21,11,14.571428571428577
C,C4,credit_card,LA,RENT,356900.0,33,9,14.668484848484846
C,C4,credit_card,MA,MORTGAGE,2137725.0,119,28,14.784201680672274
C,C4,credit_card,MA,OWN,484675.0,28,12,14.590357142857144
C,C4,credit_card,MA,RENT,2460550.0,166,54,14.627590361445785
C,C4,credit_card,MD,ANY,12000.0,1,0,14.99
C,C4,credit_card,MD,MORTGAGE,2425675.0,136,33,14.713088235294117
C,C4,credit_card,MD,OWN,259850.0,18,6,14.553333333333335
C,C4,credit_card,MD,RENT,1736025.0,119,39,14.778655462184876
C,C4,credit_card,ME,MORTGAGE,265250.0,14,4,14.315000000000001
C,C4,credit_card,ME,OWN,74675.0,4,1,15.02
C,C4,credit_card,ME,RENT,93375.0,6,1,14.479999999999999
C,C4,credit_card,MI,MORTGAGE,3155025.0,183,38,14.825464480874318
C,C4,credit_card,MI,OWN,729050.0,56,11,14.790000000000004
C,C4,credit_card,MI,RENT,1598875.0,117,35,14.74709401709402
C,C4,credit_card,MN,MORTGAGE,2372550.0,141,33,14.843475177304967
C,C4,credit_card,MN,OWN,341525.0,18,3,14.933333333333334
C,C4,credit_card,MN,RENT,1456675.0,105,34,14.736000000000004
C,C4,credit_card,MO,MORTGAGE,2396925.0,137,31,14.746569343065694
C,C4,credit_card,MO,OWN,389225.0,30,7,14.574333333333334
C,C4,credit_card,MO,RENT,957025.0,68,26,14.937058823529414
C,C4,credit_card,MS,MORTGAGE,697500.0,39,14,14.311538461538463
C,C4,credit_card,MS,OWN,174075.0,11,3,14.553636363636365
C,C4,credit_card,MS,RENT,184000.0,15,6,14.438666666666666
C,C4,credit_card,MT,MORTGAGE,307500.0,21,3,14.556666666666667
C,C4,credit_card,MT,OWN,94775.0,7,1,14.338571428571429
C,C4,credit_card,MT,RENT,110850.0,11,2,14.836363636363636
C,C4,credit_card,NC,ANY,28800.0,1,0,14.99
C,C4,credit_card,NC,MORTGAGE,3448400.0,198,51,14.785555555555556
C,C4,credit_card,NC,OWN,864000.0,55,13,14.544181818181823
C,C4,credit_card,NC,RENT,1583375.0,117,32,14.799658119658123
C,C4,credit_card,ND,MORTGAGE,127150.0,5,3,14.644
C,C4,credit_card,ND,OWN,30000.0,2,0,14.225000000000001
C,C4,credit_card,ND,RENT,68700.0,5,1,14.062000000000001
C,C4,credit_card,NE,MORTGAGE,690925.0,41,15,14.417804878048782
C,C4,credit_card,NE,OWN,49650.0,5,3,14.15
C,C4,credit_card,NE,RENT,214000.0,19,7,14.343684210526318
C,C4,credit_card,NH,MORTGAGE,547350.0,30,0,14.732000000000001
C,C4,credit_card,NH,OWN,89950.0,4,0,14.875
C,C4,credit_card,NH,RENT,336650.0,24,7,14.666666666666666
C,C4,credit_card,NJ,MORTGAGE,3022750.0,161,42,14.74291925465839
C,C4,credit_card,NJ,NONE,10000.0,1,0,16.29
C,C4,credit_card,NJ,OWN,839000.0,46,16,14.653695652173917
C,C4,credit_card,NJ,RENT,3591650.0,244,76,14.742581967213114
C,C4,credit_card,NM,MORTGAGE,604025.0,34,8,14.578235294117647
C,C4,credit_card,NM,OWN,170000.0,11,2,14.38090909090909
C,C4,credit_card,NM,RENT,218825.0,18,4,14.732777777777775
C,C4,credit_card,NV,MORTGAGE,1306850.0,84,23,14.765714285714287
C,C4,credit_card,NV,OWN,222650.0,14,2,14.799999999999999
C,C4,credit_card,NV,RENT,1436075.0,102,33,14.625196078431378
C,C4,credit_card,NY,MORTGAGE,5853225.0,312,81,14.779326923076924
C,C4,credit_card,NY,OWN,2155025.0,126,36,14.728809523809526
C,C4,credit_card,NY,RENT,10971050.0,787,227,14.712554002541262
C,C4,credit_card,OH,MORTGAGE,5070600.0,296,79,14.776790540540539
C,C4,credit_card,OH,OWN,811425.0,57,13,14.634210526315792
C,C4,credit_card,OH,RENT,1535950.0,128,43,14.741015625
C,C4,credit_card,OK,MORTGAGE,1330700.0,78,22,14.717179487179488
C,C4,credit_card,OK,OWN,359275.0,24,5,14.773750000000001
C,C4,credit_card,OK,RENT,522575.0,44,15,14.606363636363637
C,C4,credit_card,OR,MORTGAGE,1401525.0,75,5,14.910400000000003
C,C4,credit_card,OR,OWN,191950.0,13,6,14.44
C,C4,credit_card,OR,RENT,1099700.0,85,19,14.884941176470594
C,C4,credit_card,PA,MORTGAGE,3876025.0,235,66,14.676765957446808
C,C4,credit_card,PA,OWN,1035975.0,71,12,14.761690140845072
C,C4,credit_card,PA,RENT,2285875.0,169,44,14.651420118343196
C,C4,credit_card,RI,MORTGAGE,517975.0,26,7,14.816923076923077
C,C4,credit_card,RI,OWN,130625.0,9,4,15.305555555555555
C,C4,credit_card,RI,RENT,245575.0,19,6,14.653684210526313
C,C4,credit_card,SC,MORTGAGE,1267725.0,80,19,14.858625000000004
C,C4,credit_card,SC,OWN,192700.0,14,3,14.525714285714287
C,C4,credit_card,SC,RENT,461550.0,34,7,14.77970588235294
C,C4,credit_card,SD,MORTGAGE,380875.0,23,5,14.785652173913046
C,C4,credit_card,SD,OWN,60500.0,5,2,15.104
C,C4,credit_card,SD,RENT,44075.0,3,2,14.096666666666666
C,C4,credit_card,TN,MORTGAGE,2551750.0,148,34,14.801351351351354
C,C4,credit_card,TN,OWN,306325.0,27,7,14.845925925925927
C,C4,credit_card,TN,RENT,691775.0,60,14,14.815833333333336
C,C4,credit_card,TX,MORTGAGE,9739700.0,512,120,14.772871093749991
C,C4,credit_card,TX,OTHER,12000.0,1,0,16.29
C,C4,credit_card,TX,OWN,2180875.0,139,44,14.639640287769787
C,C4,credit_card,TX,RENT,4912875.0,365,113,14.693835616438351
C,C4,credit_card,UT,MORTGAGE,842075.0,48,9,14.789166666666667
C,C4,credit_card,UT,OWN,77900.0,5,2,15.274000000000001
C,C4,credit_card,UT,RENT,439725.0,32,4,14.725
C,C4,credit_card,VA,MORTGAGE,3624050.0,191,43,14.729476439790576
C,C4,credit_card,VA,OWN,612600.0,36,11,14.638333333333334
C,C4,credit_card,VA,RENT,2090675.0,139,38,14.86669064748201
C,C4,credit_card,VT,MORTGAGE,280675.0,14,2,14.687857142857142
C,C4,credit_card,VT,OWN,77425.0,6,1,15.128333333333332
C,C4,credit_card,VT,RENT,134000.0,11,5,14.55
C,C4,credit_card,WA,MORTGAGE,2502150.0,143,18,14.924265734265735
C,C4,credit_card,WA,OWN,462075.0,26,1,14.715769230769231
C,C4,credit_card,WA,RENT,1895775.0,126,33,14.768888888888894
C,C4,credit_card,WI,MORTGAGE,2018475.0,109,20,14.741009174311925
C,C4,credit_card,WI,OWN,201050.0,13,1,14.656153846153845
C,C4,credit_card,WI,RENT,1133500.0,84,21,14.673095238095238
C,C4,credit_card,WV,MORTGAGE,482425.0,27,6,14.839259259259258
C,C4,credit_card,WV,OWN,177600.0,14,4,14.406428571428572
C,C4,credit_card,WV,RENT,206650.0,17,3,14.705294117647059
C,C4,credit_card,WY,MORTGAGE,321775.0,17,5,14.731764705882354
C,C4,credit_card,WY,OWN,49200.0,3,1,14.51
C,C4,credit_card,WY,RENT,74750.0,4,1,15.55
C,C4,debt_consolidation,AK,MORTGAGE,965700.0,49,13,14.904285714285713
C,C4,debt_consolidation,AK,OWN,195650.0,13,3,15.033076923076923
C,C4,debt_consolidation,AK,RENT,579750.0,43,10,14.65511627906977
C,C4,debt_consolidation,AL,MORTGAGE,6245475.0,379,104,14.807625329815298
C,C4,debt_consolidation,AL,OWN,1343875.0,101,35,14.533168316831686
C,C4,debt_consolidation,AL,RENT,1869375.0,153,44,14.774967320261442
C,C4,debt_consolidation,AR,MORTGAGE,3579650.0,219,67,14.753150684931507
C,C4,debt_consolidation,AR,OWN,476875.0,42,13,14.710714285714289
C,C4,debt_consolidation,AR,RENT,1209400.0,93,30,14.656666666666672
C,C4,debt_consolidation,AZ,ANY,35050.0,1,0,14.99
C,C4,debt_consolidation,AZ,MORTGAGE,9126900.0,537,125,14.700614525139647
C,C4,debt_consolidation,AZ,OWN,1778875.0,111,19,14.775315315315316
C,C4,debt_consolidation,AZ,RENT,5893750.0,457,133,14.696323851203495
C,C4,debt_consolidation,CA,MORTGAGE,40164600.0,2154,388,14.749642525533806
C,C4,debt_consolidation,CA,OTHER,23925.0,2,0,14.129999999999999
C,C4,debt_consolidation,CA,OWN,6343375.0,411,99,14.648734793187337
C,C4,debt_consolidation,CA,RENT,59891850.0,4097,1163,14.716927019770493
C,C4,debt_consolidation,CO,ANY,12750.0,1,1,14.99
C,C4,debt_consolidation,CO,MORTGAGE,8905950.0,489,72,14.738711656441714
C,C4,debt_consolidation,CO,OWN,968925.0,68,17,14.58558823529412
C,C4,debt_consolidation,CO,RENT,6138850.0,440,132,14.689272727272721
C,C4,debt_consolidation,CT,MORTGAGE,5830575.0,318,74,14.787641509433966
C,C4,debt_consolidation,CT,OWN,1014425.0,64,10,14.513906250000003
C,C4,debt_consolidation,CT,RENT,3994925.0,295,76,14.593762711864404
C,C4,debt_consolidation,DC,MORTGAGE,549350.0,28,3,14.657857142857141
C,C4,debt_consolidation,DC,OWN,119250.0,6,1,14.156666666666666
C,C4,debt_consolidation,DC,RENT,976825.0,55,11,14.601818181818182
C,C4,debt_consolidation,DE,MORTGAGE,1458400.0,90,16,14.75177777777778
C,C4,debt_consolidation,DE,OWN,136775.0,10,2,14.522
C,C4,debt_consolidation,DE,RENT,534700.0,45,10,14.632888888888889
C,C4,debt_consolidation,FL,MORTGAGE,24715350.0,1455,304,14.73996563573879
C,C4,debt_consolidation,FL,OTHER,12000.0,1,0,13.47
C,C4,debt_consolidation,FL,OWN,5476175.0,370,96,14.655243243243234
C,C4,debt_consolidation,FL,RENT,19735575.0,1520,475,14.68685526315786
C,C4,debt_consolidation,GA,MORTGAGE,14710375.0,874,166,14.68827231121279
C,C4,debt_consolidation,GA,OWN,2233875.0,161,33,14.547763975155277
C,C4,debt_consolidation,GA,RENT,6099675.0,458,126,14.68999999999999
C,C4,debt_consolidation,HI,MORTGAGE,1369475.0,70,11,14.642285714285714
C,C4,debt_consolidation,HI,OWN,334000.0,19,5,15.003684210526316
C,C4,debt_consolidation,HI,RENT,2444925.0,148,35,14.741418918918923
C,C4,debt_consolidation,ID,MORTGAGE,669625.0,38,9,14.830789473684211
C,C4,debt_consolidation,ID,OWN,95000.0,5,1,14.89
C,C4,debt_consolidation,ID,RENT,369725.0,27,8,14.729999999999999
C,C4,debt_consolidation,IL,MORTGAGE,14640400.0,853,194,14.758780773739698
C,C4,debt_consolidation,IL,OWN,2231225.0,151,33,14.692185430463576
C,C4,debt_consolidation,IL,RENT,8169050.0,665,170,14.69064661654133
C,C4,debt_consolidation,IN,ANY,1800.0,1,0,14.99
C,C4,debt_consolidation,IN,MORTGAGE,9254250.0,532,132,14.721466165413526
C,C4,debt_consolidation,IN,OWN,1377150.0,93,11,14.764946236559144
C,C4,debt_consolidation,IN,RENT,2552175.0,202,74,14.685742574257423
C,C4,debt_consolidation,KS,MORTGAGE,3775625.0,229,49,14.7946288209607
C,C4,debt_consolidation,KS,OWN,477175.0,32,9,14.825937500000002
C,C4,debt_consolidation,KS,RENT,1686750.0,137,34,14.696496350364965
C,C4,debt_consolidation,KY,MORTGAGE,3924975.0,255,60,14.781960784313723
C,C4,debt_consolidation,KY,OWN,825625.0,60,18,14.789833333333332
C,C4,debt_consolidation,KY,RENT,1475625.0,123,30,14.560569105691057
C,C4,debt_consolidation,LA,MORTGAGE,4638700.0,263,67,14.723650190114066
C,C4,debt_consolidation,LA,OWN,1075425.0,71,22,14.630985915492957
C,C4,debt_consolidation,LA,RENT,1603650.0,130,32,14.744923076923081
C,C4,debt_consolidation,MA,MORTGAGE,8262000.0,429,99,14.811445221445206
C,C4,debt_consolidation,MA,OWN,1398900.0,77,18,14.64948051948052
